comp0-change,comp0-mean-given-stayed,d1,d2,desc,desc1,mean-y,stdprice2006,yishuv-name
-6.253695700775586,16.69071907026944,-0.024871415446265255,0.008604717684660645, ירושלים -431, ירושלים -4,31.81787271825396,0.8038879433949843,o ירושלים o
0.8575256850272197,17.535452138061302,0.01496868859581646,0.029450387773936937, תל אביב -יפו -223, תל אביב -יפו -2,32.12241092079206,1.4965324802120998,o תל אביב -יפו o
0.26826018920679395,11.350337033681411,0.3594889773366673,0.13680316957112648, תל אביב -יפו -927, תל אביב -יפו -9,32.061300171779166,0.23681380562086865,o תל אביב -יפו o
0.654601723912231,8.536696251278345,-1.26169950006959,0.7678610111011717, תל אביב -יפו -542, תל אביב -יפו -5,32.06583357407407,2.7848000199498744,o תל אביב -יפו o
3.1836671895585233,11.302519773054634,0.6595088591688847,0.09953975862630626, תל אביב -יפו -414, תל אביב -יפו -4,32.09473076190476,2.305937414718399,o תל אביב -יפו o
-2.459531034537484,13.885897524807245,0.635301310648877,2.1135753552817267, ירושלים -1134, ירושלים -1,31.757406227272735,0.10901302648829511,o ירושלים o
-0.27296500303692284,16.55219301457838,-0.07507082448962143,-0.03746574258251312, תל אביב -יפו -222, תל אביב -יפו -2,32.126933252608694,1.560209831769429,o תל אביב -יפו o
-4.162529669373399,11.147356130871891,0.3833130025607536,-0.31060528394649145, ירושלים -846, ירושלים -8,31.779259307594938,1.7331758077158703,o ירושלים o
-0.5415641731413707,12.657246109211512,0.15201690056840256,0.4768148399487722, תל אביב -יפו -926, תל אביב -יפו -9,32.058011990196064,0.12774821924071428,o תל אביב -יפו o
-0.7749057211653838,11.393542424645641,0.3543101409411453,-0.28468181239241214, תל אביב -יפו -733, תל אביב -יפו -7,32.04377350000001,-0.4200331307585888,o תל אביב -יפו o
